ra_deg,dec_deg,mag,size_arcmin,source_catalog,name
194.760328,34.862839,12.9,1.600000023841858,VII/155/rc3,NGC  4861
195.006579,33.436726,14.7,0.7599999904632568,VII/155/rc3,A   1257+33
195.178663,37.316175,12.49,1.5399999618530273,VII/155/rc3,NGC  4914
194.760328,34.862839,12.9,1.600000023841858,VII/155/rc3,NGC  4861
195.006579,33.436726,14.7,0.7599999904632568,VII/155/rc3,A   1257+33
195.178663,37.316175,12.49,1.5399999618530273,VII/155/rc3,NGC  4914
196.257415,35.178395,13.26,1.1799999475479126,VII/155/rc3,NGC  4956
197.734501,37.058119,10.61,1.7599999904632568,VII/155/rc3,NGC  5005
197.879085,36.281174,13.5,1.2300000190734863,VII/155/rc3,NGC  5014
198.324502,36.214229,13.48,1.350000023841858,VII/155/rc3,Holmberg VII
198.367003,36.593952,10.75,2.0299999713897705,VII/155/rc3,NGC  5033
198.702003,34.87895,14.3,0.9800000190734863,VII/155/rc3,A   1312+35
201.215758,36.37784,13.8,1.1200000047683716,VII/155/rc3,NGC  5141
201.255758,36.399507,14.2,0.9800000190734863,VII/155/rc3,NGC  5142
201.215758,36.37784,13.8,1.1200000047683716,VII/155/rc3,NGC  5141
201.255758,36.399507,14.2,0.9800000190734863,VII/155/rc3,NGC  5142
205.53535,35.653394,12.44,1.440000057220459,VII/155/rc3,NGC  5273
208.327855,33.492279,13.4,1.2300000190734863,VII/155/rc3,NGC  5347
209.641192,37.455062,13.7,1.2400000095367432,VII/155/rc3,NGC  5394
209.659942,37.425617,12.1,1.4600000381469727,VII/155/rc3,NGC  5395
210.85286,35.132281,12.78,1.3799999952316284,VII/155/rc3,NGC  5444
211.025776,33.320334,16.18,0.6399999856948853,VII/155/rc3,IC   4369
211.043693,33.337278,16.1,1.090000033378601,VII/155/rc3,
211.046193,33.308112,15.12,0.949999988079071,VII/155/rc3,IC   4371
211.087027,33.321167,15.16,0.9399999976158142,VII/155/rc3,
213.89245,36.226725,12.75,1.7899999618530273,VII/155/rc3,NGC  5529
214.03245,35.345058,12.7,1.4900000095367432,VII/155/rc3,NGC  5533
213.89245,36.226725,12.75,1.7899999618530273,VII/155/rc3,NGC  5529
214.03245,35.345058,12.7,1.4900000095367432,VII/155/rc3,NGC  5533
214.609535,36.493948,11.92,1.3600000143051147,VII/155/rc3,NGC  5557
215.622037,37.121448,14.39,1.0199999809265137,VII/155/rc3,NGC  5596
215.732035,32.850332,14.54,0.949999988079071,VII/155/rc3,A   1420+33
216.034536,34.857556,12.52,1.3899999856948853,VII/155/rc3,NGC  5614
217.251206,35.94089,15.5,0.800000011920929,VII/155/rc3,A   1426+36
122.041458,39.15836,13.64,1.1399999856948853,VII/155/rc3,NGC  2524
127.100208,41.850033,15.0,1.2999999523162842,VII/155/rc3,A   0825+42
133.693552,39.536982,13.93,1.090000033378601,VII/155/rc3,NGC  2691
137.156475,37.621429,14.0,1.0,VII/155/rc3,NGC  2759
138.52314,40.114487,12.3,1.5399999618530273,VII/155/rc3,NGC  2782
138.725225,39.250042,15.4,1.2300000190734863,VII/155/rc3,A   0911+39
139.345638,42.0006,13.04,1.409999966621399,VII/155/rc3,NGC  2798
140.450643,40.151989,13.75,1.190000057220459,VII/155/rc3,NGC  2844
140.80981,40.164767,14.09,0.9300000071525574,VII/155/rc3,NGC  2852
140.821476,40.200045,14.29,1.2300000190734863,VII/155/rc3,NGC  2853
140.948974,42.184491,15.7,1.059999942779541,VII/155/rc3,
141.222309,41.060046,14.64,1.159999966621399,VII/155/rc3,NGC  2860
142.157314,38.538933,15.19,1.100000023841858,VII/155/rc3,
142.902728,41.316992,15.46,0.9700000286102295,VII/155/rc3,
143.424814,39.984491,15.2,1.0099999904632568,VII/155/rc3,
144.219818,37.694768,14.59,1.059999942779541,VII/155/rc3,NGC  2922
144.303151,38.092268,14.57,0.8199999928474426,VII/155/rc3,
145.758986,37.823658,14.84,0.9700000286102295,VII/155/rc3,
145.775649,41.092827,14.13,1.0,VII/155/rc3,
145.888151,39.415326,14.8,1.1699999570846558,VII/155/rc3,
145.989815,41.687272,14.8,1.0399999618530273,VII/155/rc3,
146.946903,39.084493,15.5,0.5,VII/155/rc3,A   0944+39
148.017319,40.858662,14.81,0.9800000190734863,VII/155/rc3,
153.461914,38.765331,12.94,1.2999999523162842,VII/155/rc3,NGC  3158
153.471914,38.653386,14.61,1.3200000524520874,VII/155/rc3,NGC  3159
153.529831,38.652831,14.33,1.1699999570846558,VII/155/rc3,NGC  3163
154.57233,41.423945,10.36,1.8700000047683716,VII/155/rc3,NGC  3184
154.57233,41.423945,10.36,1.8700000047683716,VII/155/rc3,NGC  3184
159.791922,41.688393,11.48,1.7899999618530273,VII/155/rc3,NGC  3319
161.916095,38.933391,14.15,1.090000033378601,VII/155/rc3,
161.916095,38.933391,14.15,1.090000033378601,VII/155/rc3,
165.625269,38.516726,15.1,0.8199999928474426,VII/155/rc3,IC   2620
166.115687,38.208948,13.3,0.8999999761581421,VII/155/rc3,
170.992779,38.563395,13.1,1.2100000381469727,VII/155/rc3,NGC  3658
171.180696,38.763117,11.77,1.3899999856948853,VII/155/rc3,NGC  3665
177.721543,38.88062,13.4,1.6100000143051147,VII/155/rc3,A   1148+39
179.62488,38.075897,13.8,1.7000000476837158,VII/155/rc3,A   1155+38
179.791548,37.792841,14.03,1.440000057220459,VII/155/rc3,NGC  4025
180.650298,41.055067,13.82,1.3300000429153442,VII/155/rc3,A   1200+41
180.650298,41.055067,13.82,1.3300000429153442,VII/155/rc3,A   1200+41
182.509469,39.881177,11.78,1.7699999809265137,VII/155/rc3,NGC  4145
182.637803,39.407844,11.5,1.7999999523162842,VII/155/rc3,NGC  4151
182.707386,39.473399,13.96,1.149999976158142,VII/155/rc3,NGC  4156
183.998222,40.57229,15.44,0.3199999928474426,VII/155/rc3,A   1213+40
184.375307,37.807564,10.88,2.2200000286102295,VII/155/rc3,NGC  4244
185.411142,40.848679,13.78,1.190000057220459,VII/155/rc3,A   1219+41
186.149894,39.382566,12.33,1.3200000524520874,VII/155/rc3,NGC  4369
187.632396,41.700347,12.32,1.3600000143051147,VII/155/rc3,NGC  4485
187.65323,41.639791,10.22,1.7999999523162842,VII/155/rc3,NGC  4490
187.632396,41.700347,12.32,1.3600000143051147,VII/155/rc3,NGC  4485
187.65323,41.639791,10.22,1.7999999523162842,VII/155/rc3,NGC  4490
190.387819,41.150902,11.22,1.6200000047683716,VII/155/rc3,NGC  4618
190.471153,41.274235,12.92,1.340000033378601,VII/155/rc3,NGC  4625
190.563653,38.50201,13.71,1.5299999713897705,VII/155/rc3,IC   3687
192.194073,41.922014,14.52,1.0199999809265137,VII/155/rc3,NGC  4704
192.723658,41.119513,8.99,2.049999952316284,VII/155/rc3,NGC  4736
196.456165,37.605898,11.77,1.7799999713897705,VII/155/rc3,IC   4182
198.955755,42.035069,9.31,2.0999999046325684,VII/155/rc3,NGC  5055
199.67534,41.933402,14.29,1.3700000047683716,VII/155/rc3,A   1316+42
200.486591,38.737565,12.6,1.600000023841858,VII/155/rc3,NGC  5112
199.67534,41.933402,14.29,1.3700000047683716,VII/155/rc3,A   1316+42
200.486591,38.737565,12.6,1.600000023841858,VII/155/rc3,NGC  5112
206.289104,41.503123,14.0,1.2899999618530273,VII/155/rc3,NGC  5289
206.330354,41.715345,13.3,1.5499999523162842,VII/155/rc3,NGC  5290
207.681189,39.706731,14.8,1.1299999952316284,VII/155/rc3,IC   4336
207.712023,39.574787,12.9,1.340000033378601,VII/155/rc3,NGC  5326
207.713689,38.021174,14.36,1.340000033378601,VII/155/rc3,A   1348+38
206.289104,41.503123,14.0,1.2899999618530273,VII/155/rc3,NGC  5289
206.330354,41.715345,13.3,1.5499999523162842,VII/155/rc3,NGC  5290
207.681189,39.706731,14.8,1.1299999952316284,VII/155/rc3,IC   4336
207.712023,39.574787,12.9,1.340000033378601,VII/155/rc3,NGC  5326
207.713689,38.021174,14.36,1.340000033378601,VII/155/rc3,A   1348+38
208.340358,40.363399,12.15,1.5,VII/155/rc3,NGC  5350
208.361191,40.30451,12.33,1.159999966621399,VII/155/rc3,NGC  5354
208.362024,40.284232,11.96,1.340000033378601,VII/155/rc3,NGC  5353
208.36744,37.914507,12.98,1.4700000286102295,VII/155/rc3,NGC  5351
208.441608,40.338121,13.95,1.0800000429153442,VII/155/rc3,NGC  5355
208.502441,40.277287,14.57,1.0299999713897705,VII/155/rc3,NGC  5358
208.919526,40.462287,11.32,1.6399999856948853,VII/155/rc3,NGC  5371
209.237025,37.609506,13.25,1.2300000190734863,VII/155/rc3,NGC  5380
209.272444,41.845622,12.05,1.5,VII/155/rc3,NGC  5383
209.27536,41.7834,15.16,1.059999942779541,VII/155/rc3,
210.086611,38.915063,13.1,1.2899999618530273,VII/155/rc3,NGC  5406
215.181621,39.693118,12.48,1.4500000476837158,VII/155/rc3,NGC  5582
215.758289,40.37784,13.98,1.0299999713897705,VII/155/rc3,NGC  5603
216.337457,39.539506,14.09,1.7000000476837158,VII/155/rc3,
122.790611,46.46503,13.94,1.2100000381469727,VII/155/rc3,A   0807+46
123.313113,45.991419,12.32,1.2400000095367432,VII/155/rc3,NGC  2537
123.42103,45.994753,16.02,0.8299999833106995,VII/155/rc3,NGC  2537A
123.49603,45.745308,13.07,1.6699999570846558,VII/155/rc3,IC   2233
128.91645,46.491703,14.6,0.800000011920929,VII/155/rc3,A   0832+46
128.91645,46.491703,14.6,0.800000011920929,VII/155/rc3,A   0832+46
131.338957,44.520594,16.07,0.5199999809265137,VII/155/rc3,
134.880211,44.915598,12.75,1.4600000381469727,VII/155/rc3,NGC  2712
